date,rank,team,games,wins,losses,draws,win_rate,games_behind,recent_10,streak,home_record,away_record,season,recent10_wins,recent10_draws,recent10_losses,recent10_win_rate,home_wins,home_draws,home_losses,home_win_rate,away_wins,away_draws,away_losses,away_win_rate,streak_type,streak_count,games_played_ratio,remaining_games,home_away_win_diff,month,win_rate_delta_30d,rank_delta_30d,recent20_win_rate,recent30_win_rate,games_behind_5th,wins_to_5th,prev_team_avg,prev_team_runs,prev_team_hits,prev_team_hr,prev_team_rbi,prev_team_tb,prev_team_pa,prev_team_ab,prev_team_obp,prev_team_slg,prev_team_ops,prev_team_bb,prev_team_so,prev_team_era,prev_team_whip,prev_team_runs_allowed,prev_team_er,prev_team_hr_allowed,prev_team_bb_allowed,prev_team_so_pitcher,prev_team_ip,prev_team_errors,prev_team_fpct,prev_team_dp,prev_team_pb,prev_team_sb_allowed,prev_team_cs_defense,prev_team_cs_rate,prev_team_sba,prev_team_sb,prev_team_cs,prev_team_sb_rate,prev_team_oob,prev_team_runner_pko,prev_run_differential,prev_pythagorean_win_rate,prev_k_bb_ratio,prev_iso,prev_bb_rate,prev_top5_hitter_avg,prev_top5_hitter_hr_sum,prev_top5_hitter_rbi_sum,prev_top5_hitter_ops_avg,prev_top3_hitter_ops_avg,prev_ops_concentration,prev_top5_hitter_obp_avg,prev_top5_hitter_slg_avg,prev_top5_pitcher_era_avg,prev_top5_pitcher_whip_avg,prev_top5_pitcher_ip_sum,prev_top5_pitcher_so_sum,prev_ace_era,prev_ace_era_gap,final_rank,postseason
2024-06-06,4,삼성,61,33,27,1,0.55,3.0,5승0무5패,2패,14-0-16,19-1-11,2024,5.0,0.0,5.0,0.5,14.0,0.0,16.0,0.4666666666666667,19.0,1.0,11.0,0.6129032258064516,-1,2,0.4236111111111111,83,-0.1462365591397849,6,-0.0209999999999999,-1.0,0.5,0.5,-2.0,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-06-07,4,삼성,62,33,28,1,0.541,3.5,5승0무5패,3패,14-0-16,19-1-12,2024,5.0,0.0,5.0,0.5,14.0,0.0,16.0,0.4666666666666667,19.0,1.0,12.0,0.59375,-1,3,0.4305555555555556,82,-0.1270833333333333,6,-0.015,-1.0,0.5,0.5,-2.0,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-06-08,4,삼성,63,33,29,1,0.532,4.5,5승0무5패,4패,14-0-16,19-1-13,2024,5.0,0.0,5.0,0.5,14.0,0.0,16.0,0.4666666666666667,19.0,1.0,13.0,0.5757575757575758,-1,4,0.4375,81,-0.1090909090909091,6,-0.0359999999999999,-1.0,0.45,0.4666666666666667,-1.5,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-06-09,4,삼성,64,34,29,1,0.54,3.5,6승0무4패,1승,14-0-16,20-1-13,2024,6.0,0.0,4.0,0.6,14.0,0.0,16.0,0.4666666666666667,20.0,1.0,13.0,0.5882352941176471,1,1,0.4444444444444444,80,-0.1215686274509804,6,-0.013,-1.0,0.45,0.4666666666666667,-2.0,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-06-11,4,삼성,65,35,29,1,0.547,2.5,6승0무4패,2승,15-0-16,20-1-13,2024,6.0,0.0,4.0,0.6,15.0,0.0,16.0,0.4838709677419355,20.0,1.0,13.0,0.5882352941176471,1,2,0.4513888888888889,79,-0.1043643263757115,6,-0.0279999999999999,-2.0,0.45,0.5,-2.0,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-06-12,3,삼성,66,36,29,1,0.554,2.0,6승0무4패,3승,16-0-16,20-1-13,2024,6.0,0.0,4.0,0.6,16.0,0.0,16.0,0.5,20.0,1.0,13.0,0.5882352941176471,1,3,0.4583333333333333,78,-0.088235294117647,6,-0.0209999999999999,-1.0,0.5,0.5333333333333333,-3.0,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-06-13,3,삼성,67,37,29,1,0.561,1.0,6승0무4패,4승,17-0-16,20-1-13,2024,6.0,0.0,4.0,0.6,17.0,0.0,16.0,0.5151515151515151,20.0,1.0,13.0,0.5882352941176471,1,4,0.4652777777777778,77,-0.0730837789661319,6,0.0,1.0,0.55,0.5666666666666667,-3.0,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-06-14,3,삼성,68,38,29,1,0.567,1.0,6승0무4패,5승,17-0-16,21-1-13,2024,6.0,0.0,4.0,0.6,17.0,0.0,16.0,0.5151515151515151,21.0,1.0,13.0,0.6,1,5,0.4722222222222222,76,-0.0848484848484848,6,0.0059999999999998,0.0,0.55,0.5666666666666667,-3.0,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-06-15,4,삼성,69,38,30,1,0.559,2.0,5승0무5패,1패,17-0-16,21-1-14,2024,5.0,0.0,5.0,0.5,17.0,0.0,16.0,0.5151515151515151,21.0,1.0,14.0,0.5833333333333334,-1,1,0.4791666666666667,75,-0.0681818181818182,6,-0.0119999999999999,-1.0,0.55,0.5666666666666667,-2.0,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-06-16,4,삼성,70,38,31,1,0.551,3.0,5승0무5패,2패,17-0-16,21-1-15,2024,5.0,0.0,5.0,0.5,17.0,0.0,16.0,0.5151515151515151,21.0,1.0,15.0,0.5675675675675675,-1,2,0.4861111111111111,74,-0.0524160524160524,6,-0.0299999999999999,-2.0,0.5,0.5333333333333333,-2.0,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-06-18,4,삼성,71,38,32,1,0.543,4.0,5승0무5패,3패,17-0-17,21-1-15,2024,5.0,0.0,5.0,0.5,17.0,0.0,17.0,0.5,21.0,1.0,15.0,0.5675675675675675,-1,3,0.4930555555555556,73,-0.0675675675675675,6,-0.0349999999999999,-2.0,0.5,0.5,-1.0,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-06-19,4,삼성,72,39,32,1,0.549,3.0,6승0무4패,1승,18-0-17,21-1-15,2024,6.0,0.0,4.0,0.6,18.0,0.0,17.0,0.5142857142857142,21.0,1.0,15.0,0.5675675675675675,1,1,0.5,72,-0.0532818532818533,6,-0.0289999999999999,-2.0,0.55,0.5333333333333333,-2.0,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-06-20,4,삼성,73,40,32,1,0.556,3.0,7승0무3패,2승,19-0-17,21-1-15,2024,7.0,0.0,3.0,0.7,19.0,0.0,17.0,0.5277777777777778,21.0,1.0,15.0,0.5675675675675675,1,2,0.5069444444444444,71,-0.0397897897897897,6,-0.0089999999999998,-2.0,0.6,0.5333333333333333,-3.0,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-06-21,2,삼성,74,41,32,1,0.562,3.0,7승0무3패,3승,20-0-17,21-1-15,2024,7.0,0.0,3.0,0.7,20.0,0.0,17.0,0.5405405405405406,21.0,1.0,15.0,0.5675675675675675,1,3,0.5138888888888888,70,-0.0270270270270269,6,-0.0119999999999999,0.0,0.65,0.5333333333333333,-4.0,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-06-22,2,삼성,74,41,32,1,0.562,3.0,7승0무3패,3승,20-0-17,21-1-15,2024,7.0,0.0,3.0,0.7,20.0,0.0,17.0,0.5405405405405406,21.0,1.0,15.0,0.5675675675675675,1,3,0.5138888888888888,70,-0.0270270270270269,6,-0.0009999999999998,1.0,0.65,0.5333333333333333,-3.5,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-06-23,2,삼성,76,43,32,1,0.573,2.0,7승0무3패,5승,22-0-17,21-1-15,2024,7.0,0.0,3.0,0.7,22.0,0.0,17.0,0.5641025641025641,21.0,1.0,15.0,0.5675675675675675,1,5,0.5277777777777778,68,-0.0034650034650034,6,0.002,1.0,0.65,0.5666666666666667,-5.0,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-06-25,2,삼성,77,43,33,1,0.566,2.5,6승0무4패,1패,22-0-17,21-1-16,2024,6.0,0.0,4.0,0.6,22.0,0.0,17.0,0.5641025641025641,21.0,1.0,16.0,0.5526315789473685,-1,1,0.5347222222222222,67,0.0114709851551956,6,0.0169999999999999,2.0,0.6,0.5666666666666667,-5.0,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-06-26,3,삼성,78,43,34,1,0.558,2.5,5승0무5패,2패,22-0-17,21-1-17,2024,5.0,0.0,5.0,0.5,22.0,0.0,17.0,0.5641025641025641,21.0,1.0,17.0,0.5384615384615384,-1,2,0.5416666666666666,66,0.0256410256410256,6,0.009,1.0,0.55,0.5333333333333333,-4.0,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-06-27,2,삼성,79,44,34,1,0.564,1.5,6승0무4패,1승,22-0-17,22-1-17,2024,6.0,0.0,4.0,0.6,22.0,0.0,17.0,0.5641025641025641,22.0,1.0,17.0,0.55,1,1,0.5486111111111112,65,0.014102564102564,6,0.0259999999999999,2.0,0.55,0.5666666666666667,-5.0,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-06-28,2,삼성,80,44,35,1,0.557,1.5,6승0무4패,1패,22-0-17,22-1-18,2024,6.0,0.0,4.0,0.6,22.0,0.0,17.0,0.5641025641025641,22.0,1.0,18.0,0.5365853658536586,-1,1,0.5555555555555556,64,0.0275171982489055,6,0.029,2.0,0.55,0.5333333333333333,-5.0,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-06-29,2,삼성,80,44,35,1,0.557,1.5,6승0무4패,1패,22-0-17,22-1-18,2024,6.0,0.0,4.0,0.6,22.0,0.0,17.0,0.5641025641025641,22.0,1.0,18.0,0.5365853658536586,-1,1,0.5555555555555556,64,0.0275171982489055,6,0.02,2.0,0.55,0.5333333333333333,-4.5,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-06-30,3,삼성,82,44,36,2,0.55,2.0,5승1무4패,2패,22-0-17,22-2-19,2024,5.0,1.0,4.0,0.5,22.0,0.0,17.0,0.5641025641025641,22.0,2.0,19.0,0.5116279069767442,-1,2,0.5694444444444444,62,0.0524746571258198,6,0.005,1.0,0.5789473684210527,0.5517241379310345,-3.5,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-07-02,3,삼성,83,44,37,2,0.543,3.0,4승1무5패,3패,22-0-18,22-2-19,2024,4.0,1.0,5.0,0.4,22.0,0.0,18.0,0.55,22.0,2.0,19.0,0.5116279069767442,-1,3,0.5763888888888888,61,0.0383720930232558,7,-0.018,0.0,0.5789473684210527,0.5517241379310345,-3.0,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-07-03,3,삼성,84,44,38,2,0.537,4.0,3승1무6패,4패,22-0-19,22-2-19,2024,3.0,1.0,6.0,0.3,22.0,0.0,19.0,0.5365853658536586,22.0,2.0,19.0,0.5116279069767442,-1,4,0.5833333333333334,60,0.0249574588769143,7,-0.024,0.0,0.5263157894736842,0.5517241379310345,-3.0,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-07-04,4,삼성,85,44,39,2,0.53,5.0,2승1무7패,5패,22-0-20,22-2-19,2024,2.0,1.0,7.0,0.2,22.0,0.0,20.0,0.5238095238095238,22.0,2.0,19.0,0.5116279069767442,-1,5,0.5902777777777778,59,0.0121816168327796,7,-0.0389999999999999,-1.0,0.4736842105263157,0.5172413793103449,-3.0,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-07-09,4,삼성,85,44,39,2,0.53,5.5,2승1무7패,5패,22-0-20,22-2-19,2024,2.0,1.0,7.0,0.2,22.0,0.0,20.0,0.5238095238095238,22.0,2.0,19.0,0.5116279069767442,-1,5,0.5902777777777778,59,0.0121816168327796,7,-0.01,0.0,0.4736842105263157,0.5172413793103449,-2.5,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-07-10,2,삼성,86,45,39,2,0.536,5.5,2승1무7패,1승,23-0-20,22-2-19,2024,2.0,1.0,7.0,0.2,23.0,0.0,20.0,0.5348837209302325,22.0,2.0,19.0,0.5116279069767442,1,1,0.5972222222222222,58,0.0232558139534883,7,-0.004,2.0,0.4736842105263157,0.5172413793103449,-3.5,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-07-11,2,삼성,87,46,39,2,0.541,5.5,3승1무6패,2승,24-0-20,22-2-19,2024,3.0,1.0,6.0,0.3,24.0,0.0,20.0,0.5454545454545454,22.0,2.0,19.0,0.5116279069767442,1,2,0.6041666666666666,57,0.0338266384778012,7,-0.006,2.0,0.4736842105263157,0.5172413793103449,-3.5,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-07-12,2,삼성,88,47,39,2,0.547,4.5,4승1무5패,3승,24-0-20,23-2-19,2024,4.0,1.0,5.0,0.4,24.0,0.0,20.0,0.5454545454545454,23.0,2.0,19.0,0.5227272727272727,1,3,0.6111111111111112,56,0.0227272727272727,7,-0.007,1.0,0.4736842105263157,0.5172413793103449,-3.5,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-07-13,2,삼성,89,47,40,2,0.54,4.5,3승1무6패,1패,24-0-20,23-2-20,2024,3.0,1.0,6.0,0.3,24.0,0.0,20.0,0.5454545454545454,23.0,2.0,20.0,0.5111111111111111,-1,1,0.6180555555555556,55,0.0343434343434343,7,-0.021,1.0,0.4736842105263157,0.4827586206896552,-2.5,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-07-14,2,삼성,90,48,40,2,0.545,4.5,4승1무5패,1승,24-0-20,24-2-20,2024,4.0,1.0,5.0,0.4,24.0,0.0,20.0,0.5454545454545454,24.0,2.0,20.0,0.5217391304347826,1,1,0.625,54,0.0237154150197628,7,-0.0219999999999999,1.0,0.5263157894736842,0.5172413793103449,-3.5,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-07-16,2,삼성,90,48,40,2,0.545,4.5,4승1무5패,1승,24-0-20,24-2-20,2024,4.0,1.0,5.0,0.4,24.0,0.0,20.0,0.5454545454545454,24.0,2.0,20.0,0.5217391304347826,1,1,0.625,54,0.0237154150197628,7,-0.006,2.0,0.5263157894736842,0.5172413793103449,-3.5,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-07-17,2,삼성,91,48,41,2,0.539,5.5,4승0무6패,1패,24-0-20,24-2-21,2024,4.0,0.0,6.0,0.4,24.0,0.0,20.0,0.5454545454545454,24.0,2.0,21.0,0.5106382978723404,-1,1,0.6319444444444444,53,0.034816247582205,7,-0.012,2.0,0.5263157894736842,0.5172413793103449,-3.5,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
2024-07-18,3,삼성,92,48,42,2,0.533,6.5,4승0무6패,2패,24-0-20,24-2-22,2024,4.0,0.0,6.0,0.4,24.0,0.0,20.0,0.5454545454545454,24.0,2.0,22.0,0.5,-1,2,0.6388888888888888,52,0.0454545454545454,7,-0.01,1.0,0.4736842105263157,0.5172413793103449,-2.5,0.0,0.263,636,1290,88,603,1808,5581,4912,0.334,0.368,0.702,487,954,4.6,1.47,728,654,120,464,899,1278.3333333333333,103,0.981,111,6,86,32,27.1,138,103,35,74.6,56,10,-92,0.4328567759609622,1.9375,0.1049999999999999,0.0872603476079555,0.2856,57,333,0.7667999999999999,0.7073333333333333,0.9224482698661104,0.3564,0.4104,2.89,1.21,338.0,241,2.54,0.3500000000000001,2,1
